# filmdec totalHits=807855 recordsEcrits=807855
eid,typeIndex,compIndex,param4,bitCursor,skipCount
1073744410,37,2,1,963,0
1073744412,37,0,1,1036,0
1073744412,37,1,1,1081,0
1073744412,37,2,1,1111,0
1073744412,37,3,1,1139,0
1073744421,37,2,1,1200,0
1073744421,37,3,1,1228,0
1073744423,42,0,1,1295,0
1073744423,42,1,1,1340,0
1073744423,42,2,1,1370,0
1073742429,35,0,1,498,0
1073742429,35,1,1,545,0
1073742429,35,21,1,576,0
1073742429,35,25,1,601,0
1073741947,4,0,0,29,0
1073742424,35,0,1,82,0
1073742424,35,1,1,129,0
1073742424,35,5,1,160,0
1073742424,35,25,1,189,0
1073742425,35,0,1,244,0
1073742425,35,1,1,291,0
1073742425,35,21,1,322,0
1073742425,35,25,1,347,0
1073742428,35,0,1,396,0
1073742428,35,1,1,443,0
1073742428,35,25,1,474,0
1073742429,35,0,1,529,0
1073742429,35,1,1,576,0
1073742429,35,21,1,607,0
1073742429,35,25,1,632,0
1073742430,35,0,1,687,0
1073742430,35,1,1,734,0
1073742430,35,21,1,765,0
1073742430,35,25,1,790,0
1073743111,43,18,1,833,0
1073743111,43,35,1,848,0
1073744385,37,2,1,938,0
1073744385,37,3,1,966,0
1073744410,37,2,1,994,0
1073744412,37,0,1,1067,0
1073744412,37,1,1,1112,0
1073744412,37,2,1,1142,0
1073744412,37,3,1,1170,0
1073744421,37,0,1,1243,0
1073744421,37,1,1,1288,0
1073744421,37,2,1,1289,0
1073744421,37,3,1,1317,0
1073744423,42,0,1,1390,0
1073744423,42,1,1,1435,0
1073744423,42,2,1,1465,0
1073744423,42,3,1,1493,0
1073742429,35,0,1,529,0
1073742429,35,1,1,576,0
1073742429,35,21,1,607,0
1073742429,35,25,1,632,0
1073741947,4,0,0,277,0
1073742424,35,0,1,330,0
1073742424,35,1,1,377,0
1073742424,35,5,1,408,0
1073742424,35,25,1,437,0
1073742425,35,0,1,498,0
1073742425,35,1,1,545,0
1073742425,35,21,1,576,0
1073742425,35,25,1,601,0
1073742425,35,30,1,611,0
1073742428,35,0,1,660,0
1073742428,35,1,1,707,0
1073742428,35,25,1,738,0
1073742429,35,0,1,793,0
1073742429,35,1,1,840,0
1073742429,35,21,1,871,0
1073742429,35,25,1,896,0
1073742430,35,0,1,951,0
1073742430,35,1,1,998,0
1073742430,35,21,1,1029,0
1073742430,35,25,1,1054,0
1073743111,43,18,1,1097,0
1073743111,43,35,1,1112,0
1073744385,37,2,1,1202,0
1073744385,37,3,1,1230,0
1073744410,37,2,1,1258,0
1073744412,37,0,1,1331,0
1073744412,37,1,1,1376,0
1073744412,37,2,1,1406,0
1073744412,37,3,1,1434,0
1073744421,37,2,1,1495,0
1073744421,37,3,1,1523,0
1073744423,42,0,1,1596,0
1073744423,42,1,1,1641,0
1073744423,42,2,1,1671,0
1073744423,42,3,1,1699,0
1073742429,35,0,1,793,0
1073742429,35,1,1,840,0
1073742429,35,21,1,871,0
1073742429,35,25,1,896,0
1073741880,5,3,1,29,0
1073741947,4,0,0,58,0
1073742424,35,0,1,111,0
1073742424,35,1,1,158,0
1073742424,35,5,1,189,0
1073742424,35,25,1,218,0
1073742425,35,0,1,267,0
1073742425,35,1,1,314,0
1073742425,35,25,1,345,0
1073742428,35,0,1,400,0
1073742428,35,1,1,447,0
1073742428,35,21,1,478,0
1073742428,35,25,1,503,0
1073742429,35,0,1,558,0
1073742429,35,1,1,605,0
1073742429,35,21,1,636,0
1073742429,35,25,1,661,0
1073742430,35,0,1,716,0
1073742430,35,1,1,763,0
1073742430,35,21,1,794,0
1073742430,35,25,1,819,0
1073743111,43,18,1,862,0
1073743111,43,35,1,877,0
1073744385,37,2,1,967,0
1073744385,37,3,1,995,0
1073744410,37,2,1,1029,0
1073744410,37,3,1,1057,0
1073744412,37,0,1,1103,0
1073744412,37,1,1,1148,0
1073744412,37,2,1,1178,0
1073744412,37,3,1,1206,0
1073744421,37,2,1,1267,0
1073744421,37,3,1,1295,0
1073744423,42,0,1,1368,0
1073744423,42,1,1,1413,0
1073744423,42,2,1,1443,0
1073744423,42,3,1,1471,0
1073742429,35,0,1,558,0
1073742429,35,1,1,605,0
1073742429,35,21,1,636,0
1073742429,35,25,1,661,0
1073741947,4,0,0,29,0
1073742424,35,0,1,82,0
1073742424,35,1,1,129,0
1073742424,35,5,1,160,0
1073742424,35,25,1,189,0
1073742425,35,0,1,244,0
1073742425,35,1,1,291,0
1073742425,35,21,1,322,0
1073742425,35,25,1,347,0
1073742428,35,0,1,402,0
1073742428,35,1,1,449,0
1073742428,35,21,1,480,0
1073742428,35,25,1,505,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073742430,35,0,1,718,0
1073742430,35,1,1,765,0
1073742430,35,21,1,796,0
1073742430,35,25,1,821,0
1073743111,43,18,1,864,0
1073743111,43,35,1,879,0
1073744385,37,2,1,969,0
1073744385,37,3,1,997,0
1073744410,37,0,1,1031,0
1073744410,37,2,1,1076,0
1073744412,37,0,1,1149,0
1073744412,37,1,1,1194,0
1073744412,37,2,1,1224,0
1073744412,37,3,1,1252,0
1073744421,37,1,1,1319,0
1073744421,37,2,1,1320,0
1073744421,37,3,1,1348,0
1073744423,42,0,1,1421,0
1073744423,42,1,1,1466,0
1073744423,42,2,1,1496,0
1073744423,42,3,1,1524,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073741947,4,0,0,29,0
1073742424,35,0,1,82,0
1073742424,35,1,1,129,0
1073742424,35,5,1,160,0
1073742424,35,25,1,189,0
1073742425,35,0,1,238,0
1073742425,35,1,1,285,0
1073742425,35,25,1,316,0
1073742428,35,0,1,359,0
1073742428,35,25,1,406,0
1073742429,35,0,1,461,0
1073742429,35,1,1,508,0
1073742429,35,21,1,539,0
1073742429,35,25,1,564,0
1073742430,35,0,1,607,0
1073742430,35,25,1,654,0
1073743111,43,18,1,697,0
1073743111,43,35,1,712,0
1073744385,37,2,1,802,0
1073744385,37,3,1,830,0
1073744410,37,2,1,858,0
1073744412,37,0,1,931,0
1073744412,37,1,1,976,0
1073744412,37,2,1,1006,0
1073744412,37,3,1,1034,0
1073744421,37,0,1,1101,0
1073744421,37,2,1,1146,0
1073744421,37,3,1,1174,0
1073744423,42,0,1,1247,0
1073744423,42,1,1,1292,0
1073744423,42,2,1,1322,0
1073744423,42,3,1,1350,0
1073742429,35,0,1,461,0
1073742429,35,1,1,508,0
1073742429,35,21,1,539,0
1073742429,35,25,1,564,0
1073741947,4,0,0,277,0
1073742424,35,0,1,330,0
1073742424,35,1,1,377,0
1073742424,35,5,1,408,0
1073742424,35,25,1,437,0
1073742425,35,0,1,498,0
1073742425,35,1,1,545,0
1073742425,35,21,1,576,0
1073742425,35,25,1,601,0
1073742425,35,30,1,611,0
1073742428,35,0,1,666,0
1073742428,35,1,1,713,0
1073742428,35,21,1,744,0
1073742428,35,25,1,769,0
1073742429,35,0,1,824,0
1073742429,35,1,1,871,0
1073742429,35,21,1,902,0
1073742429,35,25,1,927,0
1073742430,35,0,1,976,0
1073742430,35,1,1,1023,0
1073742430,35,25,1,1054,0
1073743111,43,18,1,1097,0
1073743111,43,35,1,1112,0
1073744385,37,2,1,1202,0
1073744385,37,3,1,1230,0
1073744410,37,2,1,1258,0
1073744412,37,0,1,1331,0
1073744412,37,1,1,1376,0
1073744412,37,2,1,1406,0
1073744412,37,3,1,1434,0
1073744421,37,2,1,1495,0
1073744421,37,3,1,1523,0
1073744423,42,0,1,1596,0
1073744423,42,1,1,1641,0
1073744423,42,2,1,1671,0
1073744423,42,3,1,1699,0
1073742429,35,0,1,824,0
1073742429,35,1,1,871,0
1073742429,35,21,1,902,0
1073742429,35,25,1,927,0
1073741947,4,0,0,29,0
1073742424,35,0,1,82,0
1073742424,35,1,1,129,0
1073742424,35,5,1,160,0
1073742424,35,25,1,189,0
1073742425,35,0,1,238,0
1073742425,35,1,1,285,0
1073742425,35,25,1,316,0
1073742428,35,0,1,359,0
1073742428,35,25,1,406,0
1073742429,35,0,1,461,0
1073742429,35,1,1,508,0
1073742429,35,21,1,539,0
1073742429,35,25,1,564,0
1073742430,35,0,1,613,0
1073742430,35,1,1,660,0
1073742430,35,25,1,691,0
1073743111,43,18,1,734,0
1073743111,43,35,1,749,0
1073744385,37,2,1,839,0
1073744385,37,3,1,867,0
1073744410,37,2,1,901,0
1073744410,37,3,1,929,0
1073744412,37,0,1,975,0
1073744412,37,1,1,1020,0
1073744412,37,2,1,1050,0
1073744412,37,3,1,1078,0
1073744421,37,1,1,1145,0
1073744421,37,2,1,1146,0
1073744421,37,3,1,1174,0
1073744423,42,0,1,1247,0
1073744423,42,1,1,1292,0
1073744423,42,2,1,1322,0
1073744423,42,3,1,1350,0
1073742429,35,0,1,461,0
1073742429,35,1,1,508,0
1073742429,35,21,1,539,0
1073742429,35,25,1,564,0
1073741947,4,0,0,70,0
1073741948,21,13,0,105,0
1073741949,21,13,0,140,0
1073741954,21,13,0,175,0
1073742424,35,0,1,234,0
1073742424,35,1,1,281,0
1073742424,35,5,1,312,0
1073742424,35,21,1,341,0
1073742424,35,25,1,366,0
1073742425,35,0,1,421,0
1073742425,35,1,1,468,0
1073742425,35,21,1,499,0
1073742425,35,25,1,524,0
1073742428,35,0,1,573,0
1073742428,35,1,1,620,0
1073742428,35,25,1,651,0
1073742429,35,0,1,706,0
1073742429,35,1,1,753,0
1073742429,35,21,1,784,0
1073742429,35,25,1,809,0
1073742430,35,0,1,852,0
1073742430,35,25,1,899,0
1073743111,43,18,1,942,0
1073743111,43,35,1,957,0
1073744381,38,4,1,1047,0
1073744381,38,11,1,1058,0
1073744385,37,1,1,1098,0
1073744385,37,2,1,1099,0
1073744385,37,3,1,1127,0
1073744410,37,1,1,1167,0
1073744410,37,2,1,1168,0
1073744410,37,3,1,1196,0
1073744412,37,0,1,1242,0
1073744412,37,1,1,1287,0
1073744412,37,2,1,1317,0
1073744412,37,3,1,1345,0
1073744421,37,2,1,1406,0
1073744421,37,3,1,1434,0
1073744423,42,0,1,1507,0
1073744423,42,1,1,1552,0
1073744423,42,2,1,1553,0
1073744423,42,3,1,1581,0
1073742429,35,0,1,706,0
1073742429,35,1,1,753,0
1073742429,35,21,1,784,0
1073742429,35,25,1,809,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,427,0
1073742428,35,1,1,474,0
1073742428,35,25,1,505,0
1073742429,35,0,1,554,0
1073742429,35,1,1,601,0
1073742429,35,25,1,632,0
1073742430,35,0,1,675,0
1073742430,35,25,1,722,0
1073743111,43,18,1,765,0
1073743111,43,35,1,780,0
1073744385,37,2,1,870,0
1073744385,37,3,1,898,0
1073744410,37,2,1,926,0
1073744412,37,0,1,999,0
1073744412,37,1,1,1044,0
1073744412,37,2,1,1074,0
1073744412,37,3,1,1102,0
1073744421,37,0,1,1169,0
1073744421,37,2,1,1214,0
1073744421,37,3,1,1242,0
1073744423,42,0,1,1315,0
1073744423,42,1,1,1360,0
1073744423,42,2,1,1361,0
1073744423,42,3,1,1389,0
1073742429,35,0,1,554,0
1073742429,35,1,1,601,0
1073742429,35,25,1,632,0
1073741880,5,0,1,29,0
1073741947,4,0,0,59,0
1073742424,35,0,1,112,0
1073742424,35,5,1,159,0
1073742424,35,21,1,188,0
1073742424,35,25,1,213,0
1073742425,35,0,1,262,0
1073742425,35,1,1,309,0
1073742425,35,25,1,340,0
1073742428,35,0,1,389,0
1073742428,35,1,1,436,0
1073742428,35,25,1,467,0
1073742429,35,0,1,516,0
1073742429,35,1,1,563,0
1073742429,35,25,1,594,0
1073742430,35,0,1,637,0
1073742430,35,25,1,684,0
1073743111,43,18,1,727,0
1073743111,43,35,1,742,0
1073744385,37,0,1,838,0
1073744385,37,2,1,883,0
1073744385,37,3,1,911,0
1073744410,37,2,1,939,0
1073744412,37,0,1,1012,0
1073744412,37,1,1,1057,0
1073744412,37,2,1,1087,0
1073744412,37,3,1,1115,0
1073744421,37,1,1,1182,0
1073744421,37,2,1,1183,0
1073744421,37,3,1,1211,0
1073744423,42,0,1,1284,0
1073744423,42,1,1,1329,0
1073744423,42,2,1,1330,0
1073744423,42,3,1,1358,0
1073742429,35,0,1,516,0
1073742429,35,1,1,563,0
1073742429,35,25,1,594,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,421,0
1073742428,35,25,1,468,0
1073742429,35,0,1,535,0
1073742429,35,1,1,582,0
1073742429,35,21,1,613,0
1073742429,35,25,1,638,0
1073742429,35,57,2,648,0
1073742429,35,59,2,700,0
1073742430,35,0,1,799,0
1073742430,35,25,1,846,0
1073743111,43,18,1,889,0
1073743111,43,35,1,904,0
1073744385,37,2,1,994,0
1073744385,37,3,1,1022,0
1073744410,37,2,1,1050,0
1073744421,37,2,1,1111,0
1073744421,37,3,1,1139,0
1073744423,42,0,1,1212,0
1073744423,42,1,1,1257,0
1073744423,42,2,1,1258,0
1073744423,42,3,1,1286,0
1073742429,35,0,1,535,0
1073742429,35,1,1,582,0
1073742429,35,21,1,613,0
1073742429,35,25,1,638,0
1073742429,35,57,2,648,0
1073742429,35,59,2,700,0
1073741880,5,0,1,483,0
1073741882,5,1,1,513,0
1073741947,4,0,0,561,0
1073742424,35,0,1,620,0
1073742424,35,1,1,667,0
1073742424,35,5,1,698,0
1073742424,35,21,1,727,0
1073742424,35,25,1,752,0
1073742425,35,0,1,813,0
1073742425,35,1,1,860,0
1073742425,35,21,1,891,0
1073742425,35,25,1,916,0
1073742425,35,30,1,926,0
1073742428,35,0,1,969,0
1073742428,35,25,1,1016,0
1073742429,35,0,1,1071,0
1073742429,35,1,1,1118,0
1073742429,35,21,1,1149,0
1073742429,35,25,1,1174,0
1073742430,35,0,1,1217,0
1073742430,35,25,1,1264,0
1073743111,43,18,1,1307,0
1073743111,43,35,1,1322,0
1073744385,37,2,1,1412,0
1073744385,37,3,1,1440,0
1073744410,37,2,1,1468,0
1073744421,37,2,1,1529,0
1073744421,37,3,1,1557,0
1073744423,42,0,1,1630,0
1073744423,42,1,1,1675,0
1073744423,42,2,1,1705,0
1073744423,42,3,1,1733,0
1073742429,35,0,1,1071,0
1073742429,35,1,1,1118,0
1073742429,35,21,1,1149,0
1073742429,35,25,1,1174,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,427,0
1073742428,35,1,1,474,0
1073742428,35,25,1,505,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073742430,35,0,1,706,0
1073742430,35,25,1,753,0
1073743111,43,18,1,796,0
1073743111,43,35,1,811,0
1073744385,37,2,1,901,0
1073744385,37,3,1,929,0
1073744410,37,2,1,963,0
1073744410,37,3,1,991,0
1073744421,37,0,1,1037,0
1073744421,37,1,1,1082,0
1073744421,37,2,1,1083,0
1073744421,37,3,1,1111,0
1073744423,42,0,1,1184,0
1073744423,42,1,1,1229,0
1073744423,42,2,1,1259,0
1073744423,42,3,1,1287,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,269,0
1073742425,35,1,1,316,0
1073742425,35,25,1,347,0
1073742428,35,0,1,390,0
1073742428,35,25,1,437,0
1073742429,35,0,1,492,0
1073742429,35,1,1,539,0
1073742429,35,21,1,570,0
1073742429,35,25,1,595,0
1073742430,35,0,1,638,0
1073742430,35,25,1,685,0
1073743111,43,18,1,728,0
1073743111,43,35,1,743,0
1073744385,37,2,1,833,0
1073744385,37,3,1,861,0
1073744410,37,2,1,889,0
1073744421,37,2,1,950,0
1073744421,37,3,1,978,0
1073744423,42,0,1,1051,0
1073744423,42,1,1,1096,0
1073744423,42,2,1,1126,0
1073744423,42,3,1,1154,0
1073742429,35,0,1,492,0
1073742429,35,1,1,539,0
1073742429,35,21,1,570,0
1073742429,35,25,1,595,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,427,0
1073742428,35,1,1,474,0
1073742428,35,25,1,505,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073742430,35,0,1,706,0
1073742430,35,25,1,753,0
1073743111,43,18,1,796,0
1073743111,43,35,1,811,0
1073744385,37,2,1,901,0
1073744385,37,3,1,929,0
1073744410,37,2,1,957,0
1073744421,37,2,1,1018,0
1073744421,37,3,1,1046,0
1073744423,42,0,1,1119,0
1073744423,42,1,1,1164,0
1073744423,42,2,1,1194,0
1073744423,42,3,1,1222,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073741947,4,0,0,29,0
1073741950,21,13,0,64,0
1073741955,21,13,0,99,0
1073742424,35,0,1,158,0
1073742424,35,1,1,205,0
1073742424,35,5,1,236,0
1073742424,35,21,1,265,0
1073742424,35,25,1,290,0
1073742425,35,0,1,345,0
1073742425,35,1,1,392,0
1073742425,35,21,1,423,0
1073742425,35,25,1,448,0
1073742428,35,0,1,491,0
1073742428,35,25,1,538,0
1073742429,35,0,1,593,0
1073742429,35,1,1,640,0
1073742429,35,21,1,671,0
1073742429,35,25,1,696,0
1073742430,35,0,1,739,0
1073742430,35,25,1,786,0
1073743111,43,18,1,829,0
1073743111,43,35,1,844,0
1073744385,37,2,1,934,0
1073744385,37,3,1,962,0
1073744410,37,2,1,990,0
1073744421,37,1,1,1057,0
1073744421,37,2,1,1058,0
1073744421,37,3,1,1086,0
1073744423,42,0,1,1159,0
1073744423,42,1,1,1204,0
1073744423,42,2,1,1234,0
1073744423,42,3,1,1262,0
1073742429,35,0,1,593,0
1073742429,35,1,1,640,0
1073742429,35,21,1,671,0
1073742429,35,25,1,696,0
1073741947,4,0,0,624,0
1073742424,35,0,1,683,0
1073742424,35,1,1,730,0
1073742424,35,5,1,761,0
1073742424,35,21,1,790,0
1073742424,35,25,1,815,0
1073742425,35,0,1,876,0
1073742425,35,1,1,923,0
1073742425,35,21,1,954,0
1073742425,35,25,1,979,0
1073742425,35,30,1,989,0
1073742428,35,0,1,1032,0
1073742428,35,25,1,1079,0
1073742429,35,0,1,1140,0
1073742429,35,1,1,1187,0
1073742429,35,21,1,1218,0
1073742429,35,25,1,1243,0
1073742429,35,59,2,1253,0
1073742430,35,0,1,1365,0
1073742430,35,1,1,1412,0
1073742430,35,21,1,1443,0
1073742430,35,25,1,1468,0
1073743111,43,18,1,1511,0
1073743111,43,35,1,1526,0
1073744385,37,2,1,1616,0
1073744385,37,3,1,1644,0
1073744410,37,2,1,1678,0
1073744410,37,3,1,1706,0
1073744421,37,0,1,1746,0
1073744421,37,2,1,1791,0
1073744421,37,3,1,1819,0
1073744423,42,0,1,1892,0
1073744423,42,1,1,1937,0
1073744423,42,2,1,1967,0
1073744423,42,3,1,1995,0
1073742429,35,0,1,1140,0
1073742429,35,1,1,1187,0
1073742429,35,21,1,1218,0
1073742429,35,25,1,1243,0
1073742429,35,59,2,1253,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,269,0
1073742425,35,1,1,316,0
1073742425,35,25,1,347,0
1073742428,35,0,1,390,0
1073742428,35,25,1,437,0
1073742429,35,0,1,492,0
1073742429,35,1,1,539,0
1073742429,35,21,1,570,0
1073742429,35,25,1,595,0
1073742430,35,0,1,644,0
1073742430,35,21,1,691,0
1073742430,35,25,1,716,0
1073743111,43,18,1,759,0
1073743111,43,35,1,774,0
1073744385,37,2,1,864,0
1073744385,37,3,1,892,0
1073744410,37,2,1,920,0
1073744421,37,2,1,981,0
1073744421,37,3,1,1009,0
1073744423,42,0,1,1082,0
1073744423,42,1,1,1127,0
1073744423,42,2,1,1128,0
1073744423,42,3,1,1156,0
1073742429,35,0,1,492,0
1073742429,35,1,1,539,0
1073742429,35,21,1,570,0
1073742429,35,25,1,595,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,427,0
1073742428,35,1,1,474,0
1073742428,35,25,1,505,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073742430,35,0,1,718,0
1073742430,35,1,1,765,0
1073742430,35,21,1,796,0
1073742430,35,25,1,821,0
1073743111,43,18,1,864,0
1073743111,43,35,1,879,0
1073744385,37,2,1,969,0
1073744385,37,3,1,997,0
1073744410,37,2,1,1025,0
1073744421,37,2,1,1086,0
1073744421,37,3,1,1114,0
1073744423,42,0,1,1187,0
1073744423,42,1,1,1232,0
1073744423,42,2,1,1233,0
1073744423,42,3,1,1261,0
1073742429,35,0,1,560,0
1073742429,35,1,1,607,0
1073742429,35,21,1,638,0
1073742429,35,25,1,663,0
1073741947,4,0,0,188,0
1073742424,35,0,1,259,0
1073742424,35,1,1,306,0
1073742424,35,5,1,337,0
1073742424,35,21,1,366,0
1073742424,35,25,1,391,0
1073742424,35,57,2,401,0
1073742424,35,59,2,403,0
1073742425,35,0,1,453,0
1073742425,35,1,1,500,0
1073742425,35,21,1,531,0
1073742425,35,25,1,556,0
1073742428,35,0,1,611,0
1073742428,35,1,1,658,0
1073742428,35,21,1,689,0
1073742428,35,25,1,714,0
1073742429,35,0,1,769,0
1073742429,35,1,1,816,0
1073742429,35,21,1,847,0
1073742429,35,25,1,872,0
1073742430,35,0,1,927,0
1073742430,35,1,1,974,0
1073742430,35,21,1,1005,0
1073742430,35,25,1,1030,0
1073743111,43,18,1,1073,0
1073743111,43,35,1,1088,0
1073744385,37,1,1,1184,0
1073744385,37,2,1,1185,0
1073744385,37,3,1,1213,0
1073744410,37,2,1,1241,0
1073744421,37,1,1,1308,0
1073744421,37,2,1,1309,0
1073744421,37,3,1,1337,0
1073744423,42,0,1,1410,0
1073744423,42,1,1,1455,0
1073744423,42,2,1,1456,0
1073744423,42,3,1,1484,0
1073742429,35,0,1,769,0
1073742429,35,1,1,816,0
1073742429,35,21,1,847,0
1073742429,35,25,1,872,0
1073741947,4,0,0,29,0
1073742424,35,0,1,94,0
1073742424,35,1,1,141,0
1073742424,35,5,1,172,0
1073742424,35,21,1,201,0
1073742424,35,25,1,226,0
1073742424,35,28,1,236,0
1073742425,35,0,1,291,0
1073742425,35,1,1,338,0
1073742425,35,21,1,369,0
1073742425,35,25,1,394,0
1073742428,35,0,1,449,0
1073742428,35,1,1,496,0
1073742428,35,21,1,527,0
1073742428,35,25,1,552,0
1073742429,35,0,1,601,0
1073742429,35,1,1,648,0
1073742429,35,25,1,679,0
1073742430,35,0,1,728,0
1073742430,35,21,1,775,0
1073742430,35,25,1,800,0
1073743111,43,18,1,843,0
1073743111,43,35,1,858,0
1073744385,37,2,1,948,0
1073744385,37,3,1,976,0
1073744410,37,2,1,1010,0
1073744410,37,3,1,1038,0
1073744421,37,2,1,1072,0
1073744421,37,3,1,1100,0
1073744423,42,0,1,1173,0
1073744423,42,1,1,1218,0
1073744423,42,2,1,1219,0
1073744423,42,3,1,1247,0
1073742429,35,0,1,601,0
1073742429,35,1,1,648,0
1073742429,35,25,1,679,0
1073741947,4,0,0,624,0
1073742424,35,0,1,683,0
1073742424,35,1,1,730,0
1073742424,35,5,1,761,0
1073742424,35,21,1,790,0
1073742424,35,25,1,815,0
1073742425,35,0,1,876,0
1073742425,35,1,1,923,0
1073742425,35,21,1,954,0
1073742425,35,25,1,979,0
1073742425,35,30,1,989,0
1073742428,35,0,1,1044,0
1073742428,35,1,1,1091,0
1073742428,35,21,1,1122,0
1073742428,35,25,1,1147,0
1073742429,35,0,1,1196,0
1073742429,35,1,1,1243,0
1073742429,35,25,1,1274,0
1073742430,35,0,1,1323,0
1073742430,35,21,1,1370,0
1073742430,35,25,1,1395,0
1073743111,43,18,1,1438,0
1073743111,43,35,1,1453,0
1073744385,37,2,1,1543,0
1073744385,37,3,1,1571,0
1073744410,37,2,1,1599,0
1073744421,37,0,1,1666,0
1073744421,37,2,1,1711,0
1073744421,37,3,1,1739,0
1073744423,42,0,1,1812,0
1073744423,42,1,1,1857,0
1073744423,42,2,1,1858,0
1073744423,42,3,1,1886,0
1073742429,35,0,1,1196,0
1073742429,35,1,1,1243,0
1073742429,35,25,1,1274,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,433,0
1073742428,35,1,1,480,0
1073742428,35,21,1,511,0
1073742428,35,25,1,536,0
1073742429,35,0,1,591,0
1073742429,35,1,1,638,0
1073742429,35,21,1,669,0
1073742429,35,25,1,694,0
1073742430,35,0,1,737,0
1073742430,35,25,1,784,0
1073743111,43,18,1,827,0
1073743111,43,35,1,842,0
1073744385,37,2,1,932,0
1073744385,37,3,1,960,0
1073744410,37,2,1,988,0
1073744421,37,2,1,1049,0
1073744421,37,3,1,1077,0
1073744423,42,1,1,1138,0
1073744423,42,3,1,1139,0
1073742429,35,0,1,591,0
1073742429,35,1,1,638,0
1073742429,35,21,1,669,0
1073742429,35,25,1,694,0
1073741947,4,0,0,29,0
1073742424,35,0,1,88,0
1073742424,35,1,1,135,0
1073742424,35,5,1,166,0
1073742424,35,21,1,195,0
1073742424,35,25,1,220,0
1073742425,35,0,1,275,0
1073742425,35,1,1,322,0
1073742425,35,21,1,353,0
1073742425,35,25,1,378,0
1073742428,35,0,1,433,0
1073742428,35,1,1,480,0
1073742428,35,21,1,511,0
1073742428,35,25,1,536,0
1073742429,35,0,1,591,0
1073742429,35,1,1,638,0
1073742429,35,21,1,669,0
1073742429,35,25,1,694,0
1073742430,35,0,1,737,0
1073742430,35,25,1,784,0
1073743111,43,18,1,827,0
1073743111,43,35,1,842,0
1073744385,37,2,1,932,0
1073744385,37,3,1,960,0
1073744410,37,2,1,988,0
1073744421,37,1,1,1055,0
1073744421,37,2,1,1056,0
1073744421,37,3,1,1084,0
1073744423,42,1,1,1151,0
1073744423,42,2,1,1152,0
1073744423,42,3,1,1180,0
