carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
live fire,6,63,1,0,3.25,31.75,1.89,1.054,0.115,0.472,88,3.62,3.62,3.62,1.50,0.819,0.875,0.906,0.468,0.533,0.862,0.913,0.595
live fire,7,63,0,0,3.75,31.75,1.89,1.096,0.092,0.389,70,3.12,3.12,3.12,1.00,0.844,0.917,0.920,0.371,0.433,0.889,0.957,0.606
live fire,8,63,0,0,4.25,31.75,1.89,1.138,0.079,0.472,60,2.62,2.62,2.62,0.50,0.869,0.958,0.935,0.317,0.533,0.915,1.000,0.597
live fire,9,63,0,0,4.75,31.75,1.89,1.180,0.072,0.444,55,2.12,2.12,2.12,1.00,0.894,0.917,0.949,0.290,0.500,0.941,0.957,0.600
live fire,10,63,0,0,5.25,31.75,1.89,1.222,0.071,0.417,54,1.62,1.62,1.62,1.12,0.919,0.907,0.964,0.285,0.467,0.967,0.946,0.612
live fire,11,63,0,0,5.75,31.75,1.89,1.259,0.068,0.444,52,1.12,1.12,1.12,2.12,0.944,0.823,0.977,0.274,0.500,0.994,0.859,0.600
live fire,12,63,0,0,6.25,31.75,1.89,1.299,0.068,0.444,52,0.71,0.71,0.71,2.12,0.965,0.823,0.991,0.274,0.500,1.000,0.859,0.606
live fire,13,63,0,0,6.75,31.75,1.89,1.327,0.067,0.417,51,0.50,0.50,0.50,1.83,0.975,0.848,1.000,0.269,0.467,1.000,0.885,0.616
live fire,14,63,0,0,7.25,31.75,1.89,1.329,0.069,0.417,53,0.71,0.71,0.71,1.41,0.965,0.882,1.000,0.280,0.467,1.000,0.921,0.624
live fire,15,63,0,0,7.75,31.75,1.89,1.316,0.069,0.417,53,1.12,1.12,1.12,1.12,0.944,0.907,0.996,0.280,0.467,0.994,0.946,0.626
live fire,16,63,0,0,8.25,31.75,1.89,1.290,0.069,0.361,53,1.62,1.62,1.62,1.00,0.919,0.917,0.988,0.280,0.400,0.967,0.957,0.629
live fire,17,63,0,0,8.75,31.75,1.89,1.252,0.071,0.389,54,2.12,2.12,2.12,1.12,0.894,0.907,0.974,0.285,0.433,0.941,0.946,0.614
live fire,18,63,0,0,9.25,31.75,1.89,1.179,0.073,0.389,56,2.62,2.62,2.62,1.41,0.869,0.882,0.949,0.296,0.433,0.915,0.921,0.600
live fire,19,63,0,0,9.75,31.75,1.89,1.134,0.075,0.333,57,3.12,3.12,3.12,1.83,0.844,0.848,0.933,0.301,0.367,0.889,0.885,0.596
live fire,20,63,0,0,10.25,31.75,1.89,1.104,0.082,0.389,63,3.62,3.56,3.62,2.00,0.819,0.833,0.923,0.333,0.433,0.862,0.870,0.582
live fire,21,63,0,0,10.75,31.75,1.89,1.095,0.092,0.417,70,4.12,3.27,4.12,2.00,0.794,0.833,0.920,0.371,0.467,0.836,0.870,0.578
live fire,22,63,0,0,11.25,31.75,2.34,1.556,0.103,0.444,79,4.71,3.33,4.71,2.01,0.765,0.833,1.000,0.419,0.500,0.805,0.869,0.600
live fire,23,63,0,0,11.75,31.75,1.50,0.707,0.097,0.444,74,5.18,3.00,5.18,2.27,0.741,0.811,0.786,0.392,0.500,0.780,0.846,0.522
live fire,24,63,0,0,12.25,31.75,1.51,0.726,0.099,0.528,76,5.68,3.12,5.68,2.16,0.716,0.820,0.792,0.403,0.600,0.754,0.856,0.507
live fire,25,63,0,0,12.75,31.75,1.51,0.735,0.149,0.583,114,6.18,3.24,6.18,2.30,0.691,0.808,0.795,0.608,0.667,0.727,0.843,0.532
live fire,26,63,0,0,13.25,31.75,1.51,0.739,0.178,0.667,136,6.68,3.53,6.68,1.00,0.666,0.917,0.797,0.726,0.767,0.701,0.957,0.553
live fire,27,63,0,0,13.75,31.75,1.51,0.753,0.205,0.722,157,7.18,3.83,7.18,1.50,0.641,0.875,0.802,0.839,0.833,0.675,0.913,0.555
live fire,28,63,0,0,14.25,31.75,1.51,0.776,0.217,0.583,166,7.68,4.15,7.68,1.62,0.616,0.865,0.810,0.887,0.667,0.648,0.903,0.585
live fire,29,63,0,0,14.75,31.75,1.51,0.798,0.215,0.583,164,8.18,4.45,8.18,1.12,0.591,0.907,0.817,0.876,0.667,0.622,0.946,0.587
live fire,30,63,0,0,15.25,31.75,1.50,0.801,0.198,0.528,151,8.68,4.74,8.68,0.71,0.566,0.941,0.819,0.806,0.600,0.596,0.982,0.583
live fire,39,63,0,0,19.75,31.75,-0.20,-0.515,0.059,0.278,45,inf,7.55,3.24,1.00,0.838,0.917,0.364,0.237,0.300,0.882,0.956,0.431
live fire,40,63,0,0,20.25,31.75,-0.20,-0.493,0.071,0.306,54,inf,7.26,2.74,0.71,0.863,0.941,0.371,0.285,0.333,0.909,0.982,0.447
live fire,41,63,0,0,20.75,31.75,-0.20,-0.472,0.055,0.278,42,inf,7.14,2.62,0.50,0.869,0.958,0.379,0.220,0.300,0.915,1.000,0.446
live fire,43,63,0,0,21.75,31.75,-0.20,-0.440,0.094,0.472,72,inf,7.14,1.00,1.50,0.950,0.875,0.390,0.382,0.533,1.000,0.913,0.450
live fire,44,63,0,0,22.25,31.75,-0.20,-0.457,0.111,0.639,85,inf,7.25,0.50,1.62,0.975,0.865,0.384,0.452,0.733,1.000,0.903,0.431
live fire,45,63,0,0,22.75,31.75,-0.20,-0.465,0.120,0.639,92,inf,7.37,0.00,1.83,1.000,0.848,0.381,0.489,0.733,1.000,0.885,0.435
live fire,46,63,0,0,23.25,31.75,-0.20,-0.471,0.126,0.583,96,inf,7.49,0.50,1.71,0.975,0.857,0.379,0.511,0.667,1.000,0.895,0.450
live fire,48,63,0,0,24.25,31.75,-0.14,-0.422,0.058,0.222,44,inf,7.73,2.12,1.50,0.894,0.875,0.396,0.231,0.233,0.941,0.913,0.455
live fire,49,63,0,0,24.75,31.75,-0.11,-0.397,0.114,0.417,87,inf,7.85,2.33,0.50,0.883,0.958,0.405,0.462,0.467,0.930,1.000,0.480
live fire,50,63,0,0,25.25,31.75,-0.11,-0.397,0.120,0.444,92,inf,8.14,2.74,1.00,0.863,0.917,0.405,0.489,0.500,0.908,0.956,0.469
live fire,51,63,0,0,25.75,31.75,-0.11,-0.386,0.113,0.417,86,inf,8.44,3.24,1.50,0.838,0.875,0.408,0.457,0.467,0.882,0.913,0.457
live fire,-22,64,0,0,-10.75,32.25,1.09,-0.559,0.103,0.333,79,18.51,12.22,3.19,1.97,0.841,0.836,0.349,0.419,0.367,0.885,0.873,0.441
live fire,-21,64,0,0,-10.25,32.25,1.09,-0.592,0.102,0.444,78,18.01,11.72,3.00,1.89,0.850,0.843,0.337,0.414,0.500,0.895,0.879,0.420
live fire,-20,64,0,0,-9.75,32.25,1.10,-0.554,0.088,0.472,67,17.51,11.22,2.89,1.49,0.856,0.875,0.350,0.355,0.533,0.901,0.914,0.413
live fire,-19,64,0,0,-9.25,32.25,1.10,-0.530,0.086,0.500,66,17.01,10.72,2.78,1.14,0.861,0.905,0.358,0.349,0.567,0.906,0.944,0.415
live fire,-18,64,0,0,-8.75,32.25,1.09,-0.511,0.079,0.417,60,16.60,10.31,2.89,0.74,0.856,0.938,0.365,0.317,0.467,0.901,0.979,0.430
live fire,-17,64,0,0,-8.25,32.25,1.09,-0.495,0.055,0.417,42,16.39,10.11,2.99,1.11,0.850,0.908,0.370,0.220,0.467,0.895,0.947,0.406
live fire,-17,64,1,0,-8.25,32.25,3.70,2.107,0.046,0.361,35,17.41,2.53,2.62,0.50,0.869,0.958,1.000,0.183,0.400,0.915,1.000,0.610
live fire,-14,64,0,0,-6.75,32.25,1.50,-0.046,0.000,0.000,0,14.24,7.73,3.76,0.00,0.812,1.000,0.526,0.000,0.000,0.855,1.000,0.479
live fire,-14,64,1,0,-6.75,32.25,3.70,2.151,0.094,0.389,72,15.53,2.00,1.12,1.62,0.944,0.865,1.000,0.382,0.433,0.994,0.903,0.646
live fire,-13,64,0,0,-6.25,32.25,1.62,0.066,0.000,0.000,0,13.82,7.31,3.33,0.00,0.833,1.000,0.564,0.000,0.000,0.877,1.000,0.495
live fire,-13,64,1,0,-6.25,32.25,3.70,2.146,0.110,0.556,84,15.12,2.12,1.00,1.00,0.950,0.917,1.000,0.446,0.633,1.000,0.957,0.638
live fire,-12,64,0,0,-5.75,32.25,1.62,0.065,0.000,0.000,0,13.61,7.02,3.13,0.00,0.844,1.000,0.564,0.000,0.000,0.888,1.000,0.497
live fire,-12,64,1,0,-5.75,32.25,3.70,2.145,0.098,0.444,75,14.91,2.24,1.12,1.00,0.944,0.917,1.000,0.398,0.500,0.994,0.957,0.647
live fire,-10,64,0,0,-4.75,32.25,1.56,-0.029,0.000,0.000,0,14.59,8.08,4.10,0.00,0.795,1.000,0.531,0.000,0.000,0.837,1.000,0.477
live fire,-9,64,0,0,-4.25,32.25,1.56,-0.015,0.203,0.500,155,11.48,6.09,1.41,1.21,0.929,0.899,0.536,0.828,0.567,0.978,0.939,0.578
live fire,-8,64,0,0,-3.75,32.25,1.56,0.027,0.215,0.667,164,10.98,5.97,1.12,1.62,0.944,0.865,0.551,0.876,0.767,0.994,0.903,0.560
live fire,-7,64,0,0,-3.25,32.25,1.56,0.075,0.223,0.806,170,10.48,5.86,1.00,1.83,0.950,0.848,0.567,0.909,0.933,1.000,0.885,0.545
live fire,-6,64,0,0,-2.75,32.25,1.56,0.146,0.228,0.833,174,9.98,5.74,1.12,2.24,0.944,0.814,0.592,0.930,0.967,0.994,0.849,0.545
live fire,-5,64,0,0,-2.25,32.25,1.56,0.218,0.230,0.861,176,9.48,5.62,1.41,2.74,0.929,0.772,0.617,0.941,1.000,0.978,0.806,0.540
live fire,-4,64,0,0,-1.75,32.25,1.56,0.272,0.230,0.861,176,8.98,5.50,1.83,3.24,0.909,0.730,0.636,0.941,1.000,0.957,0.762,0.534
live fire,-3,64,0,0,-1.25,32.25,1.56,0.310,0.228,0.778,174,8.48,5.62,2.24,3.74,0.888,0.689,0.649,0.930,0.900,0.935,0.719,0.540
live fire,-2,64,0,0,-0.75,32.25,1.56,0.359,0.217,0.778,166,8.01,5.74,2.53,3.51,0.873,0.708,0.666,0.887,0.900,0.919,0.738,0.537
live fire,-1,64,0,0,-0.25,32.25,2.33,1.181,0.192,0.639,147,7.08,6.06,3.02,2.81,0.849,0.766,0.950,0.785,0.733,0.894,0.799,0.630
live fire,0,64,0,0,0.25,32.25,2.34,1.259,0.181,0.556,138,6.59,6.15,3.41,2.31,0.830,0.807,0.977,0.737,0.633,0.873,0.842,0.646
live fire,1,64,0,0,0.75,32.25,1.92,0.901,0.166,0.583,127,6.00,6.00,3.86,2.12,0.807,0.823,0.853,0.677,0.667,0.849,0.859,0.590
live fire,2,64,0,0,1.25,32.25,1.92,0.958,0.160,0.500,122,5.50,5.50,4.33,1.83,0.783,0.848,0.873,0.651,0.567,0.824,0.885,0.605
live fire,3,64,0,0,1.75,32.25,-0.99,-1.903,0.027,0.278,21,inf,6.18,5.56,1.00,0.722,0.917,0.000,0.108,0.300,0.760,0.957,0.272
live fire,3,64,1,0,1.75,32.25,1.92,1.005,0.157,0.528,120,5.00,5.00,4.75,1.41,0.762,0.882,0.889,0.640,0.600,0.803,0.920,0.603
live fire,4,64,0,0,2.25,32.25,-0.99,-1.860,0.022,0.278,17,inf,5.77,5.15,1.00,0.742,0.917,0.000,0.086,0.300,0.782,0.957,0.272
live fire,4,64,1,0,2.25,32.25,1.89,1.017,0.122,0.528,93,4.50,4.50,4.50,2.24,0.775,0.814,0.893,0.495,0.600,0.816,0.849,0.567
live fire,5,64,0,0,2.75,32.25,-0.99,-1.822,0.020,0.306,15,inf,5.36,4.74,1.00,0.763,0.917,0.000,0.075,0.333,0.803,0.957,0.269
live fire,5,64,1,0,2.75,32.25,1.89,1.054,0.118,0.500,90,4.00,4.00,4.00,2.12,0.800,0.823,0.906,0.478,0.567,0.842,0.859,0.580
live fire,6,64,0,0,3.25,32.25,-0.99,-1.784,0.014,0.250,11,inf,5.06,4.44,1.21,0.778,0.899,0.000,0.054,0.267,0.819,0.939,0.275
live fire,6,64,1,0,3.25,32.25,1.89,1.093,0.116,0.417,89,3.50,3.50,3.50,1.62,0.825,0.865,0.919,0.473,0.467,0.868,0.903,0.609
live fire,7,64,0,0,3.75,32.25,-0.99,-1.748,0.016,0.306,12,inf,4.77,4.24,2.57,0.788,0.786,0.000,0.059,0.333,0.830,0.820,0.251
live fire,7,64,1,0,3.75,32.25,1.89,1.129,0.109,0.472,83,3.00,3.00,3.00,1.21,0.850,0.899,0.932,0.441,0.533,0.895,0.939,0.607
live fire,8,64,0,0,4.25,32.25,1.89,1.166,0.096,0.444,73,2.50,2.50,2.50,1.00,0.875,0.917,0.945,0.387,0.500,0.921,0.957,0.614
live fire,9,64,0,0,4.75,32.25,1.89,1.211,0.081,0.444,62,2.00,2.00,2.00,1.12,0.900,0.907,0.960,0.328,0.500,0.947,0.946,0.610
live fire,10,64,0,0,5.25,32.25,1.89,1.251,0.076,0.417,58,1.50,1.50,1.50,1.41,0.925,0.882,0.974,0.306,0.467,0.974,0.921,0.616
live fire,11,64,0,0,5.75,32.25,1.89,1.279,0.073,0.417,56,1.00,1.00,1.00,1.83,0.950,0.848,0.984,0.296,0.467,1.000,0.885,0.617
live fire,12,64,0,0,6.25,32.25,1.89,1.309,0.072,0.389,55,0.50,0.50,0.50,1.50,0.975,0.875,0.994,0.290,0.433,1.000,0.913,0.628
live fire,13,64,0,0,6.75,32.25,1.89,1.330,0.071,0.417,54,0.00,0.00,0.00,1.41,1.000,0.882,1.000,0.285,0.467,1.000,0.921,0.625
live fire,14,64,0,0,7.25,32.25,1.89,1.327,0.071,0.389,54,0.50,0.50,0.50,1.12,0.975,0.907,1.000,0.285,0.433,1.000,0.946,0.634
live fire,15,64,0,0,7.75,32.25,1.89,1.305,0.072,0.417,55,1.00,1.00,1.00,1.00,0.950,0.917,0.992,0.290,0.467,1.000,0.957,0.629
live fire,16,64,0,0,8.25,32.25,1.89,1.280,0.073,0.361,56,1.50,1.50,1.50,1.21,0.925,0.899,0.984,0.296,0.400,0.974,0.939,0.630
live fire,17,64,0,0,8.75,32.25,1.89,1.249,0.073,0.389,56,2.00,2.00,2.00,1.50,0.900,0.875,0.973,0.296,0.433,0.947,0.913,0.612
live fire,18,64,0,0,9.25,32.25,1.89,1.187,0.075,0.389,57,2.50,2.50,2.50,1.50,0.875,0.875,0.952,0.301,0.433,0.921,0.913,0.602
live fire,19,64,0,0,9.75,32.25,1.89,1.155,0.077,0.417,59,3.00,3.00,3.00,1.50,0.850,0.875,0.941,0.312,0.467,0.895,0.913,0.590
live fire,20,64,0,0,10.25,32.25,1.89,1.123,0.081,0.389,62,3.50,3.16,3.50,1.62,0.825,0.865,0.930,0.328,0.433,0.868,0.903,0.589
live fire,21,64,0,0,10.75,32.25,1.89,1.117,0.096,0.472,73,4.00,2.86,4.00,1.50,0.800,0.875,0.928,0.387,0.533,0.842,0.913,0.581
live fire,22,64,0,0,11.25,32.25,2.30,1.530,0.111,0.472,85,4.58,2.87,4.58,1.69,0.771,0.859,1.000,0.452,0.533,0.812,0.896,0.607
live fire,23,64,0,0,11.75,32.25,1.50,0.723,0.111,0.500,85,5.07,2.50,5.07,1.41,0.746,0.882,0.791,0.452,0.567,0.786,0.920,0.538
live fire,24,64,0,0,12.25,32.25,1.51,0.736,0.145,0.556,111,5.57,2.62,5.57,1.87,0.721,0.844,0.796,0.591,0.633,0.759,0.881,0.546
live fire,25,64,0,0,12.75,32.25,1.51,0.742,0.157,0.611,120,6.07,2.83,6.07,2.30,0.696,0.808,0.798,0.640,0.700,0.733,0.843,0.536
live fire,26,64,0,0,13.25,32.25,1.51,0.747,0.178,0.583,136,6.57,3.12,6.57,2.25,0.671,0.813,0.800,0.726,0.667,0.707,0.848,0.554
live fire,27,64,0,0,13.75,32.25,1.51,0.753,0.199,0.583,152,7.07,3.44,7.07,1.62,0.646,0.865,0.802,0.812,0.667,0.680,0.903,0.574
live fire,28,64,0,0,14.25,32.25,1.51,0.769,0.211,0.583,161,7.57,3.74,7.57,1.50,0.621,0.875,0.807,0.860,0.667,0.654,0.913,0.582
live fire,29,64,0,0,14.75,32.25,-0.64,-1.365,0.000,0.000,0,inf,9.40,8.15,0.00,0.592,1.000,0.070,0.000,0.000,0.624,1.000,0.296
live fire,29,64,1,0,14.75,32.25,1.51,0.785,0.221,0.556,169,8.07,4.04,8.07,1.00,0.596,0.917,0.813,0.903,0.633,0.628,0.957,0.599
live fire,30,64,0,0,15.25,32.25,-0.57,-1.295,0.000,0.000,0,inf,9.70,7.65,0.00,0.618,1.000,0.094,0.000,0.000,0.650,1.000,0.308
live fire,30,64,1,0,15.25,32.25,1.51,0.792,0.211,0.528,161,8.57,4.45,8.57,0.50,0.571,0.958,0.815,0.860,0.600,0.601,1.000,0.597
live fire,31,64,0,0,15.75,32.25,-0.51,-1.233,0.000,0.000,0,inf,10.11,7.14,0.00,0.643,1.000,0.116,0.000,0.000,0.677,1.000,0.320
live fire,31,64,1,0,15.75,32.25,1.50,0.777,0.103,0.417,79,9.07,4.86,9.07,2.74,0.546,0.772,0.810,0.419,0.467,0.575,0.806,0.493
live fire,32,64,0,0,16.25,32.25,-0.50,-1.208,0.000,0.000,0,inf,10.52,6.64,0.00,0.668,1.000,0.124,0.000,0.000,0.703,1.000,0.328
live fire,33,64,0,0,16.75,32.25,-0.50,-1.175,0.000,0.000,0,inf,10.92,6.14,0.00,0.693,1.000,0.136,0.000,0.000,0.729,1.000,0.337
live fire,34,64,0,0,17.25,32.25,-0.51,-1.137,0.001,0.028,1,inf,10.42,5.64,0.50,0.718,0.958,0.149,0.000,0.000,0.756,1.000,0.346
live fire,35,64,0,0,17.75,32.25,-0.51,-1.077,0.003,0.056,2,inf,9.92,5.14,1.00,0.743,0.917,0.169,0.005,0.033,0.782,0.957,0.347
live fire,36,64,0,0,18.25,32.25,-0.51,-1.024,0.001,0.028,1,inf,9.43,4.65,1.00,0.768,0.917,0.188,0.000,0.000,0.808,0.957,0.361
live fire,37,64,0,0,18.75,32.25,-0.40,-0.868,0.003,0.028,2,inf,8.92,4.14,0.54,0.793,0.955,0.242,0.005,0.000,0.835,0.996,0.390
live fire,38,64,0,0,19.25,32.25,-0.18,-0.613,0.000,0.000,0,inf,8.37,3.62,0.00,0.819,1.000,0.330,0.000,0.000,0.862,1.000,0.421
live fire,39,64,0,0,19.75,32.25,-0.20,-0.594,0.055,0.278,42,inf,7.96,3.12,0.50,0.844,0.958,0.337,0.220,0.300,0.889,1.000,0.428
live fire,39,64,1,0,19.75,32.25,1.32,0.930,0.035,0.278,27,inf,8.72,3.94,2.08,0.803,0.827,0.863,0.140,0.300,0.845,0.863,0.540
live fire,40,64,0,0,20.25,32.25,-0.20,-0.574,0.068,0.278,52,inf,7.76,2.62,1.00,0.869,0.917,0.343,0.274,0.300,0.915,0.957,0.439
live fire,41,64,0,0,20.75,32.25,-0.20,-0.550,0.068,0.333,52,inf,7.64,2.12,1.00,0.894,0.917,0.351,0.274,0.367,0.941,0.957,0.437
live fire,42,64,0,0,21.25,32.25,-0.20,-0.536,0.102,0.389,78,inf,7.85,1.62,0.71,0.919,0.941,0.356,0.414,0.433,0.967,0.982,0.465
live fire,43,64,0,0,21.75,32.25,-0.20,-0.510,0.113,0.528,86,inf,7.64,1.12,1.21,0.944,0.899,0.365,0.457,0.600,0.994,0.939,0.451
live fire,44,64,0,0,22.25,32.25,-0.20,-0.510,0.111,0.556,85,inf,7.75,0.71,1.71,0.965,0.858,0.365,0.452,0.633,1.000,0.895,0.439
live fire,45,64,0,0,22.75,32.25,-0.20,-0.519,0.120,0.639,92,inf,7.87,0.50,2.00,0.975,0.833,0.362,0.489,0.733,1.000,0.869,0.427
live fire,46,64,0,0,23.25,32.25,-0.20,-0.524,0.126,0.583,96,inf,7.99,0.71,1.50,0.965,0.875,0.361,0.511,0.667,1.000,0.913,0.447
live fire,47,64,0,0,23.75,32.25,-0.20,-0.528,0.130,0.611,99,inf,8.11,1.12,1.00,0.944,0.916,0.359,0.527,0.700,0.994,0.956,0.450
live fire,48,64,0,0,24.25,32.25,-0.20,-0.534,0.107,0.500,82,inf,8.23,1.62,2.00,0.919,0.833,0.357,0.435,0.567,0.967,0.870,0.433
live fire,49,64,0,0,24.75,32.25,0.09,-0.239,0.115,0.472,88,inf,8.38,2.16,2.16,0.892,0.820,0.459,0.468,0.533,0.939,0.856,0.467
live fire,50,64,0,0,25.25,32.25,0.09,-0.237,0.119,0.417,91,inf,8.58,2.66,1.14,0.867,0.905,0.460,0.484,0.467,0.913,0.944,0.489
live fire,51,64,0,0,25.75,32.25,0.09,-0.238,0.118,0.417,90,inf,8.88,3.16,1.64,0.842,0.864,0.460,0.478,0.467,0.886,0.901,0.476
live fire,-22,65,0,0,-10.75,32.75,1.10,-0.562,0.114,0.333,87,18.39,12.11,3.59,2.18,0.821,0.818,0.347,0.462,0.367,0.864,0.854,0.443
live fire,-21,65,0,0,-10.25,32.75,1.10,-0.586,0.109,0.417,83,17.89,11.61,3.47,1.85,0.826,0.846,0.339,0.441,0.467,0.870,0.883,0.426
live fire,-20,65,0,0,-9.75,32.75,1.10,-0.562,0.102,0.472,78,17.39,11.11,3.36,1.85,0.832,0.846,0.347,0.414,0.533,0.876,0.883,0.415
live fire,-19,65,0,0,-9.25,32.75,1.10,-0.528,0.099,0.472,76,16.89,10.61,3.26,1.43,0.837,0.881,0.359,0.403,0.533,0.881,0.919,0.422
live fire,-18,65,0,0,-8.75,32.75,1.10,-0.497,0.099,0.472,76,16.39,10.11,3.37,1.14,0.832,0.905,0.370,0.403,0.533,0.875,0.944,0.428
live fire,-17,65,0,0,-8.25,32.75,1.10,-0.478,0.098,0.528,75,15.89,9.61,3.47,1.03,0.826,0.914,0.377,0.398,0.600,0.870,0.954,0.420
live fire,-16,65,0,0,-7.75,32.75,1.10,-0.453,0.097,0.556,74,15.41,9.12,3.59,1.14,0.821,0.905,0.385,0.392,0.633,0.864,0.944,0.413
live fire,-15,65,0,0,-7.25,32.75,1.29,-0.249,0.077,0.306,59,14.87,8.59,4.12,1.07,0.794,0.911,0.456,0.312,0.333,0.836,0.950,0.459
live fire,-14,65,0,0,-6.75,32.75,1.56,0.029,0.077,0.389,59,14.34,8.02,4.04,0.50,0.798,0.958,0.552,0.312,0.433,0.840,1.000,0.481
live fire,-13,65,0,0,-6.25,32.75,1.56,0.029,0.077,0.389,59,13.84,7.73,3.75,0.50,0.813,0.958,0.552,0.312,0.433,0.855,1.000,0.484
live fire,-12,65,0,0,-5.75,32.75,1.56,0.021,0.080,0.417,61,13.34,7.52,3.63,0.50,0.818,0.958,0.549,0.323,0.467,0.861,1.000,0.481
live fire,-10,65,0,0,-4.75,32.75,2.30,0.736,0.077,0.472,59,12.34,7.48,2.72,1.75,0.864,0.855,0.796,0.312,0.533,0.910,0.892,0.537
live fire,-9,65,0,0,-4.25,32.75,1.56,0.016,0.213,0.750,163,11.60,6.59,1.83,0.71,0.909,0.941,0.547,0.871,0.867,0.957,0.982,0.547
live fire,-8,65,0,0,-3.75,32.75,1.56,0.072,0.217,0.778,166,11.10,6.47,1.62,1.12,0.919,0.907,0.567,0.887,0.900,0.967,0.946,0.548
live fire,-7,65,0,0,-3.25,32.75,1.56,0.123,0.212,0.806,162,10.60,6.36,1.50,1.62,0.925,0.865,0.584,0.866,0.933,0.974,0.903,0.539
live fire,-6,65,0,0,-2.75,32.75,1.56,0.198,0.212,0.889,162,10.10,6.24,1.62,2.12,0.919,0.823,0.610,0.866,1.000,0.967,0.859,0.529
live fire,-5,65,0,0,-2.25,32.75,1.56,0.278,0.211,0.889,161,9.60,6.12,1.83,2.62,0.909,0.782,0.638,0.860,1.000,0.957,0.816,0.527
live fire,-4,65,0,0,-1.75,32.75,1.56,0.322,0.207,0.806,158,9.13,6.00,2.12,3.12,0.894,0.740,0.653,0.844,0.933,0.941,0.772,0.529
live fire,-3,65,0,0,-1.25,32.75,1.56,0.360,0.199,0.778,152,8.72,6.12,2.53,3.45,0.873,0.712,0.666,0.812,0.900,0.919,0.743,0.523
live fire,-2,65,0,0,-0.75,32.75,1.56,0.418,0.185,0.639,141,8.48,6.24,2.94,3.19,0.853,0.734,0.686,0.753,0.733,0.898,0.766,0.541
live fire,2,65,0,0,1.25,32.75,-0.97,-1.894,0.005,0.111,4,inf,6.39,5.85,0.53,0.707,0.955,0.000,0.016,0.100,0.745,0.997,0.287
live fire,2,65,1,0,1.25,32.75,1.89,0.970,0.134,0.417,102,5.62,5.62,4.57,1.83,0.772,0.848,0.877,0.543,0.467,0.812,0.885,0.597
live fire,3,65,0,0,1.75,32.75,-0.99,-1.866,0.026,0.250,20,inf,5.89,5.35,0.50,0.732,0.958,0.000,0.102,0.267,0.771,1.000,0.285
live fire,3,65,1,0,1.75,32.75,1.89,1.010,0.141,0.472,108,5.12,5.12,4.98,1.83,0.751,0.848,0.891,0.575,0.533,0.791,0.885,0.593
live fire,4,65,0,0,2.25,32.75,-0.99,-1.822,0.022,0.278,17,inf,5.48,4.85,0.71,0.757,0.941,0.000,0.086,0.300,0.797,0.982,0.279
live fire,4,65,1,0,2.25,32.75,1.89,1.054,0.115,0.528,88,4.62,4.62,4.50,2.12,0.775,0.823,0.906,0.468,0.600,0.816,0.859,0.567
live fire,5,65,0,0,2.75,32.75,-0.99,-1.792,0.020,0.278,15,inf,5.06,4.44,0.50,0.778,0.958,0.000,0.075,0.300,0.819,1.000,0.284
live fire,5,65,1,0,2.75,32.75,1.89,1.084,0.111,0.528,85,4.12,4.12,4.00,2.00,0.800,0.833,0.916,0.452,0.600,0.842,0.870,0.574
live fire,6,65,0,0,3.25,32.75,-0.99,-1.759,0.016,0.222,12,inf,4.65,4.03,1.89,0.798,0.842,0.000,0.059,0.233,0.840,0.879,0.277
live fire,6,65,1,0,3.25,32.75,1.89,1.117,0.109,0.472,83,3.62,3.62,3.50,1.91,0.825,0.840,0.928,0.441,0.533,0.868,0.877,0.592
live fire,7,65,0,0,3.75,32.75,-0.99,-1.722,0.014,0.250,11,inf,4.36,3.74,2.12,0.813,0.823,0.000,0.054,0.267,0.856,0.859,0.271
live fire,7,65,1,0,3.75,32.75,1.89,1.154,0.102,0.472,78,3.12,3.12,3.00,1.62,0.850,0.865,0.940,0.414,0.533,0.895,0.903,0.599
live fire,8,65,0,0,4.25,32.75,1.89,1.198,0.102,0.472,78,2.62,2.62,2.50,1.50,0.875,0.875,0.956,0.414,0.533,0.921,0.913,0.611
live fire,9,65,0,0,4.75,32.75,1.89,1.236,0.097,0.444,74,2.12,2.12,2.00,1.50,0.900,0.875,0.969,0.392,0.500,0.947,0.913,0.621
live fire,10,65,0,0,5.25,32.75,1.89,1.273,0.090,0.472,69,1.62,1.62,1.50,1.50,0.925,0.875,0.982,0.366,0.533,0.974,0.913,0.619
live fire,11,65,0,0,5.75,32.75,1.89,1.301,0.081,0.417,62,1.12,1.12,1.00,2.00,0.950,0.833,0.991,0.328,0.467,1.000,0.870,0.623
live fire,12,65,0,0,6.25,32.75,1.89,1.323,0.079,0.444,60,0.71,0.71,0.50,1.62,0.975,0.865,0.999,0.317,0.500,1.000,0.903,0.623
live fire,13,65,0,0,6.75,32.75,1.89,1.334,0.076,0.361,58,0.50,0.50,0.00,1.12,1.000,0.907,1.000,0.306,0.400,1.000,0.946,0.643
live fire,14,65,0,0,7.25,32.75,1.89,1.329,0.075,0.417,57,0.71,0.71,0.50,0.71,0.975,0.941,1.000,0.301,0.467,1.000,0.982,0.638
