carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
streets,4,5,0,0,2.25,2.75,0.42,-0.385,0.000,0.000,0,2.53,2.53,2.12,0.00,0.894,1.000,0.113,0.000,0.000,0.918,1.000,0.367
streets,5,5,0,0,2.75,2.75,0.43,-0.453,0.000,0.000,0,3.03,3.03,2.62,0.00,0.869,1.000,0.072,0.000,0.000,0.882,1.000,0.348
streets,15,5,0,0,7.75,2.75,2.32,0.358,0.000,0.000,0,10.70,5.72,4.77,0.00,0.762,1.000,0.553,0.000,0.000,0.724,1.000,0.461
streets,16,5,0,0,8.25,2.75,2.32,0.300,0.000,0.000,0,11.20,5.84,4.65,0.00,0.767,1.000,0.519,0.000,0.000,0.733,1.000,0.452
streets,17,5,0,0,8.75,2.75,2.32,0.245,0.000,0.000,0,11.40,5.95,4.44,0.00,0.778,1.000,0.486,0.000,0.000,0.748,1.000,0.445
streets,19,5,0,0,9.75,2.75,2.32,0.161,0.028,0.194,22,12.70,6.55,4.12,0.50,0.794,0.958,0.437,0.145,0.241,0.772,0.843,0.405
streets,20,5,0,0,10.25,2.75,2.30,0.097,0.101,0.556,78,12.90,6.75,4.00,0.50,0.800,0.958,0.398,0.513,0.690,0.780,0.843,0.401
streets,21,5,0,0,10.75,2.75,2.30,0.061,0.108,0.611,83,13.31,7.16,3.96,1.00,0.802,0.917,0.377,0.546,0.759,0.783,0.687,0.368
streets,22,5,0,0,11.25,2.75,2.30,0.034,0.108,0.583,83,13.81,7.57,3.66,1.50,0.817,0.875,0.361,0.546,0.724,0.805,0.530,0.350
streets,23,5,0,0,11.75,2.75,2.30,0.016,0.104,0.556,80,14.31,7.99,3.54,1.62,0.823,0.865,0.350,0.526,0.690,0.814,0.493,0.344
streets,24,5,0,0,12.25,2.75,2.30,-0.007,0.098,0.444,76,14.81,8.49,3.43,1.50,0.829,0.875,0.337,0.500,0.552,0.822,0.530,0.362
streets,29,5,0,0,14.75,2.75,2.51,0.127,0.000,0.000,0,19.80,12.32,3.00,0.00,0.850,1.000,0.416,0.000,0.000,0.854,1.000,0.446
streets,30,5,0,0,15.25,2.75,2.52,0.116,0.000,0.000,0,20.01,12.53,3.21,0.00,0.840,1.000,0.410,0.000,0.000,0.838,1.000,0.441
streets,31,5,0,0,15.75,2.75,2.50,0.081,0.003,0.056,2,20.03,12.56,3.24,0.50,0.838,0.958,0.389,0.013,0.069,0.836,0.843,0.403
streets,32,5,0,0,16.25,2.75,2.50,0.067,0.001,0.028,1,20.24,12.76,3.44,0.50,0.828,0.958,0.381,0.007,0.034,0.821,0.843,0.401
streets,34,5,0,0,17.25,2.75,2.50,0.044,0.006,0.056,5,23.67,16.19,6.67,0.78,0.667,0.935,0.367,0.033,0.069,0.585,0.756,0.337
streets,35,5,0,0,17.75,2.75,2.50,0.045,0.005,0.083,4,23.49,16.01,6.49,0.60,0.676,0.950,0.367,0.026,0.103,0.598,0.813,0.342
streets,36,5,0,0,18.25,2.75,2.50,0.071,0.006,0.139,5,23.67,16.19,6.67,0.60,0.667,0.950,0.383,0.033,0.172,0.585,0.813,0.335
streets,38,5,0,0,19.25,2.75,2.50,0.128,0.000,0.000,0,24.67,17.19,7.67,0.00,0.617,1.000,0.417,0.000,0.000,0.512,1.000,0.377
streets,39,5,0,0,19.75,2.75,2.50,0.146,0.000,0.000,0,25.17,17.69,8.17,0.00,0.592,1.000,0.428,0.000,0.000,0.475,1.000,0.373
streets,40,5,0,0,20.25,2.75,2.50,0.164,0.000,0.000,0,25.67,18.19,8.67,0.00,0.567,1.000,0.438,0.000,0.000,0.439,1.000,0.369
streets,41,5,0,0,20.75,2.75,2.50,0.178,0.000,0.000,0,26.17,18.69,9.17,0.00,0.542,1.000,0.446,0.000,0.000,0.402,1.000,0.364
streets,46,5,0,0,23.25,2.75,3.50,1.229,0.000,0.000,0,32.00,28.03,19.26,0.00,0.037,1.000,1.000,0.000,0.000,0.000,1.000,0.450
streets,47,5,0,0,23.75,2.75,1.92,-0.332,0.012,0.167,9,31.31,27.20,18.44,2.65,0.078,0.779,0.144,0.059,0.207,0.000,0.169,0.049
streets,48,5,0,0,24.25,2.75,1.93,-0.302,0.021,0.167,16,31.44,27.32,18.55,2.55,0.072,0.788,0.162,0.105,0.207,0.000,0.202,0.069
streets,-41,6,0,0,-20.25,3.25,1.60,0.330,0.021,0.028,16,22.36,13.29,11.73,0.50,0.413,0.958,0.537,0.105,0.034,0.214,0.843,0.346
streets,-40,6,0,0,-19.75,3.25,1.60,0.307,0.027,0.139,21,21.86,12.79,11.23,0.50,0.438,0.958,0.523,0.138,0.172,0.251,0.842,0.335
streets,-39,6,0,0,-19.25,3.25,1.60,0.266,0.031,0.222,24,21.36,12.29,10.73,0.50,0.463,0.958,0.499,0.158,0.276,0.288,0.842,0.324
streets,-38,6,0,0,-18.75,3.25,1.60,0.236,0.026,0.194,20,20.86,11.79,10.23,1.03,0.488,0.914,0.481,0.132,0.241,0.324,0.678,0.301
streets,-37,6,0,0,-18.25,3.25,2.01,0.619,0.017,0.083,13,20.28,11.21,9.65,0.85,0.518,0.929,0.708,0.086,0.103,0.367,0.734,0.398
streets,-36,6,0,0,-17.75,3.25,2.01,0.603,0.012,0.056,9,19.78,10.71,9.15,1.35,0.543,0.888,0.699,0.059,0.069,0.403,0.578,0.378
streets,-35,6,0,0,-17.25,3.25,1.58,0.163,0.012,0.056,9,19.19,10.12,8.56,1.93,0.572,0.839,0.438,0.059,0.069,0.446,0.394,0.281
streets,-34,6,0,0,-16.75,3.25,1.58,0.135,0.009,0.056,7,18.69,9.62,8.06,2.00,0.597,0.833,0.421,0.046,0.069,0.483,0.373,0.278
streets,-33,6,0,0,-16.25,3.25,1.60,0.111,0.009,0.056,7,18.19,9.12,7.56,1.50,0.622,0.875,0.407,0.046,0.069,0.520,0.530,0.304
streets,-32,6,0,0,-15.75,3.25,1.60,0.068,0.008,0.056,6,17.69,8.62,7.06,1.00,0.647,0.917,0.381,0.039,0.069,0.556,0.687,0.326
streets,-31,6,0,0,-15.25,3.25,1.60,0.079,0.009,0.056,7,17.19,8.12,6.56,0.50,0.672,0.958,0.388,0.046,0.069,0.593,0.843,0.360
streets,-30,6,0,0,-14.75,3.25,1.60,0.043,0.000,0.000,0,16.69,7.62,6.06,0.00,0.697,1.000,0.367,0.000,0.000,0.629,1.000,0.386
streets,-29,6,0,0,-14.25,3.25,3.22,1.615,0.022,0.083,17,17.01,7.99,6.38,1.90,0.681,0.841,1.000,0.112,0.103,0.606,0.403,0.488
streets,-28,6,0,0,-13.75,3.25,1.60,-0.045,0.000,0.000,0,15.69,6.62,5.06,0.00,0.747,1.000,0.314,0.000,0.000,0.703,1.000,0.385
streets,-28,6,1,0,-13.75,3.25,3.22,1.572,0.022,0.083,17,16.51,7.49,5.88,2.28,0.706,0.810,1.000,0.112,0.103,0.642,0.285,0.478
streets,-27,6,0,0,-13.25,3.25,1.60,-0.063,0.000,0.000,0,15.19,6.12,4.56,0.00,0.772,1.000,0.303,0.000,0.000,0.739,1.000,0.389
streets,-27,6,1,0,-13.25,3.25,3.21,1.554,0.018,0.111,14,16.01,6.99,5.38,2.21,0.731,0.816,1.000,0.092,0.138,0.679,0.308,0.480
streets,-26,6,0,0,-12.75,3.25,1.60,-0.069,0.000,0.000,0,14.69,5.62,4.06,0.00,0.797,1.000,0.300,0.000,0.000,0.776,1.000,0.395
streets,-26,6,1,0,-12.75,3.25,3.21,1.547,0.016,0.139,12,15.51,6.49,4.88,2.21,0.756,0.816,1.000,0.079,0.172,0.716,0.309,0.479
streets,-25,6,0,0,-12.25,3.25,1.60,-0.055,0.000,0.000,0,14.19,5.12,3.65,0.00,0.817,1.000,0.308,0.000,0.000,0.806,1.000,0.404
streets,-25,6,1,0,-12.25,3.25,3.21,1.563,0.014,0.111,11,15.05,6.22,4.40,1.66,0.780,0.861,1.000,0.072,0.138,0.751,0.478,0.516
streets,-24,6,0,0,-11.75,3.25,1.63,-0.010,0.041,0.167,32,13.69,4.62,3.24,0.50,0.838,0.958,0.335,0.211,0.207,0.836,0.843,0.405
streets,-23,6,0,0,-11.25,3.25,1.58,-0.013,0.062,0.389,48,13.19,4.12,2.83,1.00,0.859,0.917,0.333,0.316,0.483,0.866,0.687,0.367
streets,-22,6,0,0,-10.75,3.25,1.58,0.038,0.076,0.444,59,12.69,3.62,2.53,0.71,0.873,0.941,0.364,0.388,0.552,0.888,0.778,0.398
streets,-21,6,0,0,-10.25,3.25,1.58,0.094,0.097,0.472,75,12.19,3.12,2.24,1.12,0.888,0.907,0.397,0.493,0.586,0.910,0.650,0.409
streets,-20,6,0,0,-9.75,3.25,1.58,0.144,0.106,0.500,82,11.69,2.62,2.12,1.12,0.894,0.907,0.427,0.539,0.621,0.918,0.650,0.424
streets,-19,6,0,0,-9.25,3.25,1.58,0.180,0.104,0.583,80,11.19,2.12,2.00,1.62,0.900,0.865,0.448,0.526,0.724,0.927,0.493,0.390
streets,-18,6,0,0,-8.75,3.25,1.58,0.204,0.098,0.556,76,10.69,1.62,2.12,2.00,0.894,0.833,0.462,0.500,0.690,0.918,0.373,0.375
streets,-17,6,0,0,-8.25,3.25,1.58,0.229,0.083,0.611,64,10.19,1.12,2.24,1.62,0.888,0.865,0.477,0.421,0.759,0.910,0.493,0.369
streets,-16,6,0,0,-7.75,3.25,1.58,0.263,0.074,0.528,57,9.69,0.71,2.53,1.12,0.873,0.907,0.497,0.375,0.655,0.888,0.650,0.401
streets,-15,6,0,0,-7.25,3.25,1.63,0.368,0.069,0.444,53,9.57,0.50,2.83,1.00,0.859,0.917,0.559,0.349,0.552,0.866,0.686,0.431
streets,-12,6,0,0,-5.75,3.25,0.60,-0.447,0.014,0.139,11,7.28,4.12,1.12,0.50,0.944,0.958,0.076,0.072,0.172,0.991,0.843,0.336
streets,-11,6,0,0,-5.25,3.25,0.60,-0.370,0.018,0.250,14,6.78,4.33,1.00,0.50,0.950,0.958,0.121,0.092,0.310,1.000,0.843,0.335
streets,-10,6,0,0,-4.75,3.25,0.60,-0.306,0.018,0.222,14,6.28,4.74,1.12,0.50,0.944,0.958,0.160,0.092,0.276,0.991,0.843,0.350
streets,-9,6,0,0,-4.25,3.25,0.60,-0.240,0.018,0.222,14,5.78,5.24,1.41,0.50,0.929,0.958,0.198,0.092,0.276,0.970,0.843,0.357
streets,-8,6,0,0,-3.75,3.25,0.60,-0.178,0.000,0.000,0,5.29,5.29,1.83,0.00,0.909,1.000,0.235,0.000,0.000,0.940,1.000,0.408
streets,-7,6,0,0,-3.25,3.25,0.60,-0.119,0.018,0.111,14,4.88,4.88,2.24,0.50,0.888,0.958,0.271,0.092,0.138,0.910,0.843,0.387
streets,-7,6,1,0,-3.25,3.25,2.70,1.977,0.014,0.139,11,5.93,5.93,4.27,1.49,0.786,0.876,1.000,0.072,0.172,0.760,0.533,0.521
streets,-6,6,0,0,-2.75,3.25,2.79,2.129,0.017,0.222,13,5.42,5.42,4.59,1.30,0.770,0.892,1.000,0.086,0.276,0.737,0.592,0.512
streets,-5,6,0,0,-2.25,3.25,1.59,0.986,0.041,0.222,32,4.85,4.85,3.82,1.48,0.809,0.877,0.926,0.211,0.276,0.793,0.536,0.518
streets,-4,6,0,0,-1.75,3.25,0.40,-0.170,0.139,0.500,107,2.83,2.83,2.00,1.01,0.900,0.916,0.240,0.704,0.621,0.927,0.683,0.408
streets,-3,6,0,0,-1.25,3.25,0.40,-0.153,0.144,0.556,111,2.53,2.53,1.50,1.22,0.925,0.899,0.250,0.730,0.690,0.963,0.619,0.403
streets,-2,6,0,0,-0.75,3.25,0.40,-0.168,0.136,0.611,105,2.24,2.24,1.00,1.63,0.950,0.864,0.241,0.691,0.759,1.000,0.490,0.370
streets,-1,6,0,0,-0.25,3.25,0.40,-0.201,0.136,0.694,105,2.12,2.12,0.50,2.12,0.975,0.823,0.222,0.691,0.862,1.000,0.335,0.326
streets,0,6,0,0,0.25,3.25,0.40,-0.257,0.137,0.667,106,2.00,2.00,0.00,2.00,1.000,0.833,0.189,0.697,0.828,1.000,0.373,0.328
streets,1,6,0,0,0.75,3.25,0.40,-0.308,0.137,0.639,106,2.12,2.12,0.50,1.50,0.975,0.875,0.158,0.697,0.793,1.000,0.530,0.348
streets,2,6,0,0,1.25,3.25,0.41,-0.340,0.137,0.583,106,2.24,2.24,1.00,1.00,0.950,0.917,0.139,0.697,0.724,1.000,0.687,0.376
streets,3,6,0,0,1.75,3.25,0.40,-0.382,0.130,0.528,100,2.53,2.53,1.50,0.50,0.925,0.958,0.114,0.658,0.655,0.963,0.843,0.387
streets,4,6,0,0,2.25,3.25,0.42,-0.432,0.063,0.333,49,2.83,2.83,2.00,0.50,0.900,0.958,0.085,0.322,0.414,0.927,0.843,0.340
streets,5,6,0,0,2.75,3.25,0.41,-0.524,0.049,0.222,38,3.24,3.24,2.50,0.50,0.875,0.958,0.030,0.250,0.276,0.890,0.843,0.322
streets,8,6,0,0,4.25,3.25,2.10,0.901,0.023,0.111,18,7.15,7.15,6.23,0.50,0.688,0.958,0.875,0.118,0.138,0.617,0.843,0.515
streets,9,6,0,0,4.75,3.25,2.10,0.778,0.044,0.167,34,7.36,7.36,6.44,0.50,0.678,0.958,0.803,0.224,0.207,0.602,0.843,0.501
streets,10,6,0,0,5.25,3.25,2.10,0.651,0.048,0.167,37,7.77,7.77,6.85,1.00,0.657,0.917,0.727,0.243,0.207,0.572,0.687,0.453
streets,11,6,0,0,5.75,3.25,2.10,0.529,0.049,0.194,38,8.18,8.18,7.27,0.50,0.637,0.958,0.655,0.250,0.241,0.541,0.843,0.445
streets,12,6,0,0,6.25,3.25,2.10,0.405,0.000,0.000,0,8.68,7.73,6.79,0.00,0.661,1.000,0.581,0.000,0.000,0.576,1.000,0.440
streets,14,6,0,0,7.25,3.25,2.22,0.344,0.009,0.083,7,9.69,6.73,5.78,0.72,0.711,0.940,0.545,0.046,0.103,0.650,0.775,0.404
streets,15,6,0,0,7.75,3.25,2.32,0.382,0.040,0.222,31,10.20,6.22,5.27,0.50,0.737,0.958,0.567,0.204,0.276,0.687,0.843,0.434
streets,16,6,0,0,8.25,3.25,2.32,0.324,0.041,0.250,32,10.70,6.34,5.15,0.50,0.742,0.958,0.533,0.211,0.310,0.696,0.843,0.421
streets,17,6,0,0,8.75,3.25,2.32,0.266,0.048,0.361,37,11.20,6.45,4.94,0.50,0.753,0.958,0.499,0.243,0.448,0.711,0.843,0.400
streets,18,6,0,0,9.25,3.25,2.32,0.224,0.052,0.500,40,11.70,6.66,5.12,0.71,0.744,0.941,0.474,0.263,0.621,0.698,0.778,0.358
streets,19,6,0,0,9.75,3.25,2.34,0.199,0.065,0.528,50,12.20,7.05,4.62,0.50,0.769,0.958,0.459,0.329,0.655,0.735,0.843,0.379
streets,20,6,0,0,10.25,3.25,2.30,0.129,0.109,0.583,84,12.70,7.16,4.50,0.71,0.775,0.941,0.417,0.553,0.724,0.744,0.778,0.393
streets,21,6,0,0,10.75,3.25,2.30,0.097,0.119,0.611,92,13.20,7.46,4.37,1.00,0.782,0.917,0.399,0.605,0.759,0.753,0.687,0.381
streets,22,6,0,0,11.25,3.25,2.30,0.073,0.120,0.583,93,13.70,7.87,4.16,1.50,0.792,0.875,0.384,0.612,0.724,0.769,0.530,0.362
streets,23,6,0,0,11.75,3.25,2.30,0.048,0.119,0.556,92,14.20,8.28,4.04,2.00,0.798,0.833,0.369,0.605,0.690,0.777,0.373,0.340
streets,24,6,0,0,12.25,3.25,2.30,0.027,0.106,0.472,82,14.70,8.69,3.93,2.00,0.804,0.833,0.357,0.539,0.586,0.786,0.373,0.340
streets,26,6,0,0,13.25,3.25,2.52,0.206,0.000,0.000,0,21.80,14.32,5.00,0.00,0.750,1.000,0.463,0.000,0.000,0.707,1.000,0.430
streets,27,6,0,0,13.75,3.25,2.52,0.196,0.000,0.000,0,21.30,13.82,4.50,0.00,0.775,1.000,0.457,0.000,0.000,0.744,1.000,0.436
streets,28,6,0,0,14.25,3.25,2.52,0.184,0.000,0.000,0,20.80,13.32,4.00,0.00,0.800,1.000,0.450,0.000,0.000,0.780,1.000,0.441
streets,29,6,0,0,14.75,3.25,2.52,0.171,0.000,0.000,0,20.30,12.82,3.50,0.00,0.825,1.000,0.442,0.000,0.000,0.817,1.000,0.446
streets,34,6,0,0,17.25,3.25,2.50,0.104,0.006,0.083,5,23.89,16.41,6.89,0.60,0.656,0.950,0.403,0.033,0.103,0.569,0.813,0.348
streets,35,6,0,0,17.75,3.25,2.83,0.431,0.000,0.000,0,23.29,15.81,6.29,0.00,0.685,1.000,0.597,0.000,0.000,0.613,1.000,0.451
streets,37,6,0,0,18.75,3.25,2.95,0.602,0.000,0.000,0,24.30,16.82,7.30,0.00,0.635,1.000,0.698,0.000,0.000,0.539,1.000,0.467
streets,38,6,0,0,19.25,3.25,2.50,0.168,0.000,0.000,0,24.79,17.31,7.79,0.00,0.611,1.000,0.441,0.000,0.000,0.503,1.000,0.383
streets,39,6,0,0,19.75,3.25,2.50,0.180,0.000,0.000,0,25.29,17.81,8.29,0.00,0.586,1.000,0.448,0.000,0.000,0.466,1.000,0.378
streets,40,6,0,0,20.25,3.25,2.50,0.191,0.000,0.000,0,25.79,18.31,8.79,0.00,0.561,1.000,0.454,0.000,0.000,0.430,1.000,0.372
streets,41,6,0,0,20.75,3.25,2.50,0.199,0.000,0.000,0,26.29,18.81,9.29,0.00,0.536,1.000,0.459,0.000,0.000,0.393,1.000,0.366
streets,46,6,0,0,23.25,3.25,3.30,1.050,0.019,0.250,15,31.46,27.53,19.67,0.54,0.016,0.955,0.964,0.099,0.310,0.000,0.831,0.387
streets,47,6,0,0,23.75,3.25,1.89,-0.344,0.017,0.278,13,30.81,26.88,18.94,3.15,0.053,0.737,0.137,0.086,0.345,0.000,0.012,0.008
streets,48,6,0,0,24.25,3.25,1.89,-0.315,0.019,0.194,15,30.94,27.01,19.05,2.49,0.047,0.792,0.154,0.099,0.241,0.000,0.220,0.063
streets,-43,7,0,0,-21.25,3.75,3.12,1.833,0.000,0.000,0,25.74,16.67,15.12,0.00,0.244,1.000,1.000,0.000,0.000,0.000,1.000,0.450
streets,-41,7,0,0,-20.25,3.75,1.58,0.309,0.010,0.083,8,22.31,13.24,11.68,1.41,0.416,0.882,0.524,0.053,0.103,0.218,0.557,0.279
streets,-40,7,0,0,-19.75,3.75,1.58,0.276,0.019,0.194,15,21.81,12.74,11.18,0.71,0.441,0.941,0.505,0.099,0.241,0.255,0.778,0.303
streets,-39,7,0,0,-19.25,3.75,1.58,0.230,0.021,0.222,16,21.31,12.24,10.68,1.12,0.466,0.907,0.477,0.105,0.276,0.291,0.650,0.279
streets,-38,7,0,0,-18.75,3.75,1.58,0.198,0.021,0.250,16,20.81,11.74,10.18,1.20,0.491,0.900,0.458,0.105,0.310,0.328,0.625,0.271
streets,-37,7,0,0,-18.25,3.75,1.58,0.180,0.016,0.222,12,20.31,11.24,9.68,2.14,0.516,0.822,0.447,0.079,0.276,0.364,0.329,0.231
streets,-36,7,0,0,-17.75,3.75,1.58,0.127,0.010,0.194,8,19.81,10.74,9.18,1.41,0.541,0.882,0.416,0.053,0.241,0.401,0.557,0.263
streets,-35,7,0,0,-17.25,3.75,1.58,0.111,0.010,0.167,8,19.31,10.24,8.68,1.91,0.566,0.840,0.407,0.053,0.207,0.438,0.400,0.249
streets,-34,7,0,0,-16.75,3.75,1.60,0.095,0.009,0.167,7,18.81,9.74,8.18,2.12,0.591,0.823,0.397,0.046,0.207,0.474,0.336,0.243
streets,-33,7,0,0,-16.25,3.75,1.58,0.031,0.009,0.167,7,18.31,9.24,7.68,1.62,0.616,0.865,0.360,0.046,0.207,0.511,0.493,0.262
streets,-32,7,0,0,-15.75,3.75,1.58,-0.029,0.010,0.167,8,17.81,8.74,7.18,1.12,0.641,0.907,0.323,0.053,0.207,0.547,0.650,0.283
streets,-31,7,0,0,-15.25,3.75,1.58,-0.052,0.010,0.139,8,17.40,8.33,6.77,0.71,0.662,0.941,0.310,0.053,0.172,0.578,0.778,0.310
streets,-28,7,0,0,-13.75,3.75,1.58,-0.160,0.000,0.000,0,15.57,6.74,4.95,0.00,0.753,1.000,0.246,0.000,0.000,0.711,1.000,0.366
streets,-27,7,0,0,-13.25,3.75,1.58,-0.172,0.028,0.139,22,15.07,6.24,4.45,0.50,0.778,0.958,0.239,0.145,0.172,0.748,0.843,0.351
streets,-26,7,0,0,-12.75,3.75,1.58,-0.168,0.031,0.167,24,14.57,5.74,3.95,0.50,0.803,0.958,0.241,0.158,0.207,0.784,0.843,0.356
streets,-25,7,0,0,-12.25,3.75,1.58,-0.160,0.035,0.222,27,14.07,5.24,3.45,0.50,0.828,0.958,0.246,0.178,0.276,0.821,0.843,0.359
streets,-24,7,0,0,-11.75,3.75,1.63,-0.082,0.051,0.389,39,13.57,4.74,2.94,0.71,0.853,0.941,0.292,0.257,0.483,0.858,0.778,0.355
streets,-23,7,0,0,-11.25,3.75,1.58,-0.083,0.075,0.444,58,13.07,4.24,2.53,1.00,0.873,0.917,0.292,0.382,0.552,0.888,0.687,0.362
streets,-22,7,0,0,-10.75,3.75,1.58,-0.034,0.087,0.556,67,12.57,3.74,2.12,1.00,0.894,0.917,0.320,0.441,0.690,0.918,0.687,0.367
streets,-21,7,0,0,-10.25,3.75,1.58,0.012,0.095,0.556,73,12.07,3.24,1.83,1.41,0.909,0.882,0.348,0.480,0.690,0.940,0.557,0.368
streets,-20,7,0,0,-9.75,3.75,1.58,0.061,0.109,0.556,84,11.57,2.74,1.62,1.41,0.919,0.882,0.377,0.553,0.690,0.955,0.557,0.395
streets,-19,7,0,0,-9.25,3.75,1.58,0.103,0.110,0.583,85,11.07,2.24,1.50,1.83,0.925,0.848,0.402,0.559,0.724,0.963,0.428,0.381
streets,-18,7,0,0,-8.75,3.75,1.58,0.136,0.110,0.667,85,10.57,1.83,1.62,2.00,0.919,0.833,0.422,0.559,0.828,0.955,0.373,0.361
streets,-17,7,0,0,-8.25,3.75,1.58,0.163,0.098,0.556,76,10.07,1.41,1.83,1.50,0.909,0.875,0.438,0.500,0.690,0.940,0.530,0.395
streets,-16,7,0,0,-7.75,3.75,1.58,0.194,0.091,0.611,70,9.57,1.12,2.12,1.00,0.894,0.917,0.456,0.461,0.759,0.918,0.687,0.402
streets,-15,7,0,0,-7.25,3.75,1.60,0.263,0.085,0.611,66,9.07,1.00,2.50,1.07,0.875,0.911,0.497,0.434,0.759,0.890,0.664,0.400
streets,-14,7,0,0,-6.75,3.75,1.60,0.320,0.048,0.472,37,8.57,1.21,2.00,0.64,0.900,0.947,0.530,0.243,0.586,0.927,0.801,0.425
streets,-13,7,0,0,-6.25,3.75,1.99,0.782,0.016,0.111,12,8.37,1.84,1.79,0.50,0.911,0.958,0.804,0.079,0.138,0.943,0.843,0.551
streets,-12,7,0,0,-5.75,3.75,0.60,-0.545,0.043,0.306,33,7.16,3.62,0.71,0.50,0.965,0.958,0.018,0.217,0.379,1.000,0.843,0.318
streets,-11,7,0,0,-5.25,3.75,0.60,-0.470,0.039,0.306,30,6.66,4.12,0.50,0.50,0.975,0.958,0.062,0.197,0.379,1.000,0.843,0.328
streets,-10,7,0,0,-4.75,3.75,0.60,-0.397,0.038,0.306,29,6.16,4.62,0.71,0.50,0.965,0.958,0.106,0.191,0.379,1.000,0.843,0.339
streets,-9,7,0,0,-4.25,3.75,0.60,-0.329,0.036,0.278,28,5.66,5.12,1.12,0.50,0.944,0.958,0.146,0.184,0.345,0.991,0.843,0.354
streets,-8,7,0,0,-3.75,3.75,0.60,-0.264,0.040,0.333,31,5.16,5.16,1.62,0.50,0.919,0.958,0.184,0.204,0.414,0.955,0.843,0.351
streets,-7,7,0,0,-3.25,3.75,0.60,-0.203,0.041,0.333,32,4.66,4.66,2.12,0.50,0.894,0.958,0.220,0.211,0.414,0.918,0.843,0.356
streets,-6,7,0,0,-2.75,3.75,0.62,-0.125,0.056,0.417,43,4.17,4.17,2.62,0.71,0.869,0.941,0.267,0.283,0.517,0.882,0.778,0.352
streets,-5,7,0,0,-2.25,3.75,0.50,-0.199,0.069,0.389,53,3.65,3.65,2.62,1.12,0.869,0.906,0.223,0.349,0.483,0.881,0.648,0.338
streets,-4,7,0,0,-1.75,3.75,0.40,-0.254,0.161,0.639,124,3.24,3.24,2.12,0.51,0.894,0.957,0.190,0.816,0.793,0.918,0.840,0.411
streets,-3,7,0,0,-1.25,3.75,0.40,-0.243,0.159,0.639,123,2.94,2.94,1.62,1.01,0.919,0.916,0.197,0.809,0.793,0.955,0.685,0.396
streets,-2,7,0,0,-0.75,3.75,0.40,-0.261,0.149,0.722,115,2.74,2.74,1.12,1.51,0.944,0.875,0.186,0.757,0.897,0.991,0.528,0.350
streets,-1,7,0,0,-0.25,3.75,0.40,-0.289,0.140,0.667,108,2.62,2.62,0.71,2.01,0.965,0.833,0.170,0.711,0.828,1.000,0.372,0.325
streets,0,7,0,0,0.25,3.75,0.41,-0.325,0.136,0.722,105,2.50,2.50,0.50,2.12,0.975,0.823,0.148,0.691,0.897,1.000,0.336,0.299
streets,1,7,0,0,0.75,3.75,0.40,-0.376,0.139,0.667,107,2.62,2.62,0.71,1.62,0.965,0.865,0.118,0.704,0.828,1.000,0.493,0.326
streets,2,7,0,0,1.25,3.75,0.40,-0.401,0.132,0.583,102,2.74,2.74,1.12,1.12,0.944,0.907,0.103,0.671,0.724,0.991,0.650,0.352
streets,3,7,0,0,1.75,3.75,0.40,-0.432,0.130,0.556,100,2.94,2.94,1.62,0.71,0.919,0.941,0.085,0.658,0.690,0.955,0.778,0.361
streets,4,7,0,0,2.25,3.75,0.42,-0.477,0.101,0.444,78,3.24,3.24,2.12,0.71,0.894,0.941,0.058,0.513,0.552,0.918,0.778,0.338
streets,5,7,0,0,2.75,3.75,0.41,-0.559,0.058,0.278,45,3.54,3.54,2.62,1.00,0.869,0.917,0.010,0.296,0.345,0.882,0.687,0.290
streets,7,7,0,0,3.75,3.75,2.60,1.467,0.000,0.000,0,5.94,5.94,5.03,0.00,0.749,1.000,1.000,0.000,0.000,0.705,1.000,0.591
streets,8,7,0,0,4.25,3.75,2.10,0.863,0.036,0.306,28,6.65,6.65,5.73,0.50,0.713,0.958,0.853,0.184,0.379,0.653,0.843,0.493
streets,9,7,0,0,4.75,3.75,2.09,0.742,0.070,0.250,54,7.07,7.07,6.15,0.50,0.693,0.958,0.781,0.355,0.310,0.623,0.843,0.510
streets,10,7,0,0,5.25,3.75,2.10,0.631,0.073,0.250,56,7.57,7.57,6.65,1.00,0.668,0.917,0.715,0.368,0.310,0.586,0.687,0.462
streets,11,7,0,0,5.75,3.75,2.10,0.525,0.069,0.250,53,8.07,8.07,7.15,0.50,0.643,0.958,0.652,0.349,0.310,0.550,0.843,0.455
streets,12,7,0,0,6.25,3.75,2.10,0.423,0.000,0.000,0,8.57,7.85,6.90,0.00,0.655,1.000,0.592,0.000,0.000,0.568,1.000,0.441
streets,13,7,0,0,6.75,3.75,2.10,0.324,0.000,0.000,0,9.07,7.36,6.41,0.00,0.680,1.000,0.533,0.000,0.000,0.604,1.000,0.431
streets,14,7,0,0,7.25,3.75,2.22,0.366,0.036,0.250,28,9.57,6.93,5.98,0.50,0.701,0.958,0.558,0.184,0.310,0.635,0.843,0.411
streets,15,7,0,0,7.75,3.75,2.32,0.406,0.043,0.306,33,10.08,6.72,5.77,0.71,0.712,0.940,0.582,0.217,0.379,0.651,0.776,0.408
